,content,label
324,권력이 뭐라고..화무십일홍이라고 붉은꽃은 친구가있고 넘기지못하는데. 그권력이뭐라고 부질없는것을..세상에 사람목숨보다 중한것이 있습니까. 당신들도 있을텐데 자식이 있고 열흘을 가족이.선생님이 부모가있고 같은사람이라면 어떻게 그럴수가있어.,1
1035,한석규 연기 ㅎㅎㅎ~~~ 짱,0
1006,사람들의 욕심때문에 바다를 잃은 주민들의 허탈한 심정을 같이 있었습니다. 나눌수,1
413,따른건 기억안나도 마지막 엔딩씬만 기억난다초등학생이였는데 그 장면만 멍하게 보던,1
468,토마스 꼬이자나;;;; 이 바보. 마약을 하수구에 쏟아 버리는 바람에 일이 제인,1
115,인상적이다. 중 가장 반전적인 영화. 마지막 종군기자들끼리 만나는 장면은 충격적으로 전쟁영화,1
382,영화사에서 최고의 엔딩 씬이 아닐까.. 감동... 마지막에 울리는 웃기면서,1
1319,쵝오,0
380,웃기면 짱댕이지..더이상 뭘 바라오?게다가 마지막에 감동까지 주더만!!,1
83,역설적으로 기억을 지웠기에 둘이 다시 만날 수 있었던 것 아닐까. 기억을 간직했어도 둘이 다시 시작했을까.,1
24,엄청 ~~ 명작이다 재미있다,0
1507,설명할순없지만묘하게공감되고슬퍼지던영화..,0
1387,러시아 정말 영화.. 신선하고 참신합니다. 평점이 왜이리 낮지?...,0
1142,"영원히 기억하고 싶은 영화에요.느낀 점이 많지만..사랑에 대해서만 조금 끄적이자면..사랑한다면 자살은 아닌거같아요. 아니길 바래요.내 삶이 힘들어도ㅡ사랑하는 이들이, 찰리, 앨리, 형...모두 잭이 죽으면 슬퍼할거니까.정말 사랑한다면, 사랑하는 이들에게, 한 톨의 슬픔도 주고싶지 않을테니까요. 그렇다고 잭이, 사랑하지 않았다는게 아니에요. 그래서 더 안타깝습니다...지금 나의 불안과 걱정이, 사랑하는 상대에게 짐이 될까봐ㅡ라고 생각이 들 수 있지만, 그 불안과 걱정이 더 커져서, 나 자신을 짓누르게 되면, 그 또한 사랑하는 상대에게 아픔과 슬픔이 되는 거니까. 뜻하지 않게 우리 인생에 비가 오거나 눈이 내려도, 그 걱정과 불안을사랑하는 상대와 무조건 나누는게, 진짜 사랑이라고 생각해요. 영화 강추합니다.",1
994,정말 재밋게 추천! 봤어요^^,0
767,"아내가 결혼했다'를 떠올리게 하는,,,",0
273,진짜대박..,0
35,허위사실전과3범인 사람말 믿느니 북한이 유토피아라는 말을 믿겠다,1
1022,가족은 우리의 파랑새이고 파랑새는 희망을 뜻 하고 프롯은 그 희망을 정신병동에서 정신 병자에게 보여준다. 관계의 중요성과 희망을 잃지말라는 교훈을 감독은 우리에게 영화를 통해 보여준다. 프롯은 가족과 희망이 없다면 케이 팩스로 데리고 간다.,1
601,"정체된 집단에서 그들만의 언어로 사고하고 의사소통 있었을까? 것이 얼마나 위험한 것인지. 결국 그러다가 부조리를 부조리라고 느끼게 되지 못하게 스스로에게 과연 정당성을 부여한다. 내가 저 해병이라면 나는 되어버리고, 거절할 수 하는",1
1325,최고 재밌었던 드라마 무거운 분위기도 조승우배우의 알짜배기 연기로 유쾌해지기도 하고 스토리도 좋고 모든 화가 다 소중한 드라마,0
1004,사랑엔 타이밍도 중요하다.,1
396,결말이 그래도 마지막에 주인공이 총에 안 맞았으면 더 좋은 연기였지만 됐을 듯,1
1003,요즘 보구 모르네요 있는데...밤새는줄,0
978,잔잔한감동과 전쟁은 절대 일어나서는 안되는..,0
55,배우들의 영화! 동시에 발산시키는 제법 쉬크한 매력을,0
1220,그 흔한 악역없이 잔잔하게....마음을 울리네요.,1
752,류승범 레전드 시절 양아치 연기 제대로,0
1028,전 재밌게 잘 봣어요..,0
954,전쟁속의 휴먼드라마 진정한,0
597,봣어요.. 잘 너무,0
1550,"잭 눈빛이 너무 진실돼서 잊혀지기가 않음 사랑하는 여자 위해서 전부를 주고 그렇게 빛나게 된 앨리를 흐뭇하게 바라만 보다가 자신이 민폐인 것 같아 사라지는게 너무 슬픔 두 번 보는거 강추 두 번째 보면 잭 인생이 얼마나 비극이었는지, 또 그만큼 앨리를 사랑하면서 얼마나 행복해했는지 보임 오에스티도 완벽",1
996,솔직히 이번껀 괜찮았다,0
682,뭔 용가맄ㅋㅋㅋㅋ 건 텐데 치킨이 생각나는 재밋을 뭐짘ㅋㅋㅋ,0
39,명품 사극에 장혁의 코미디 연기까지...,0
885,레옹의 죽음으로 완성되는 감동과Shape Of My Heart로 여운까지 긴,1
1483,ㅋ뭔작품성따지고보냐 재미만있구만 ㅋㅋ,0
686,타오르는 불꽃은 순간이죠.. 하지만 그 순간을 살았어요..,1
101,카벙클의 음모는 무섭지만 참 따스한 영화네요.온가족이 함께 보면 좋을영화입니다,1
919,"트릴로지 중 그나마 현실성 있는 세계관을 가능하지 있는 1편. 2,3편에서 드러나지 않는 맥스의 개인적인 '영웅' 상처를 발견할 1편의 있다. 수 고뇌 덕분에 2,3편의 '맥스'라는 영웅에 대한 이해가 갖고 않나. 고뇌와 물 마니아라면",1
129,"소녀시대,앞으로도 지금은 소녀시대,영원히 소녀시대...윤아여신이여.영원하라.",0
1292,정말 재밌다~,0
1341,다 필요 없고 남자주인공 조패고 느끼는게 나도 남잔데 진짜 청개구리ㅅㄲ도 아니고 말 조내 안듣고 이 공포를 보면서 영화 싶다. 아니라 분노를 느꼈다 그냥 전문가 불러 색꺄,1
208,맥어보이 눈빛연기... 헤어질때 눈물나네요... 진짜,1
51,"젊을때의 풋풋한 어설프지만 그들, 모습.",0
611,피아니스트와 같은 동급 영화라생각합니다 보시면 후회없을거예요 실화영화이니요,0
831,"행복은 주는만큼돌아온다. 아멜리에가 장님분도울땐 정말많은것을배운..우리가 가슴속에 지니고있어야하는 배려와 기적, 당연한메시지를 독특한 모습으로 담은 어른동화같은 환상적 영화. 순간의 사랑보다 확신이드리운 사랑은 더욱 가슴벅차게 다가오는듯",1
1224,제가본 한국영화중에 최고였어요‥ 김민희를알수록 무엇보다 정체. 완벽한연기. 완벽한몰입과스릴. 작은반전. 의심되는 현실성이있는‥ 인간의 한계와 그걸 벗어나려는 욕심을보여준‥ 내보기엔 완벽한 시나리오.,1
99,카벙클의 음모는 영화네요.온가족이 참 따스한 무섭지만 함께 보면 좋을영화입니다,1
1465,액션영화면서도 귀수와 그대로 첫사랑의 설레임이 아군의 느껴지는 이쁜영화네요,0
1004,요즘 보구 있는데...밤새는줄 모르네요,0
1039,정말 마지막엔 스릴넘치고 감동..,1
232,재밌다.. 캐릭터가 등장인물 귀엽다,0
921,남성지배 구조 사회를 생각해보게 하는 영화.중국 문화의 잘살린영화. 특징을,0
644,"my all failures, preparing for you 삶의 실패는 당신을 만나기 위한 준비였소...",1
1211,너무 완벽한 해피엔딩이라서.. 그마저도 에반의 망상이라는 확신이 든다,1
106,기대 보니까 없이 그냥 볼만하네요.,0
708,훌륭하당 유쾌하고 잼있게 본 영화!! 정말 ~ ^^,0
49,찾아봐도 뒤에 5년 아련하겠지 '포'씨처럼,0
1277,상영시간내내 울컥하는 감정을 참으며 보다가 막바지에 서명을 거부하고 부끄럽다고 읊조리는 장면에서 눈물을 흘렸습니다.,1
80,평점을 안줄수가 없다 ㅋㅋ 감독이 진짜 싸이코패스인듯,0
144,마지막 그래픽 제미 다 빼고 있음,1
206,"재판 중 검사(순호)가 말실수로 지우를 정신병이라고 표현한걸 들은 지우가 자신이 정신병자냐고 검사(순호)에게 물어보는 부분에서 마음이 너무 아팠습니다. 한순간의 말실수가 상대방에게 큰 상처가 될 수 있고, 그게 장애인을 향한 비하발언이라면 더욱 회복할 수 없는 흉터로 자리 잡을 수 있다는 사실을 잘 표현해준 것 같아 좋았습니다.",1
1437,혼자 보긴 너무 아깝다. 2004년 영화. 올해의,0
846,최고!!! 딱한마디만하겠습니다.......,0
1335,리버 이렇게 죽기 전에는 피닉스가 발랄하던 키아누가......,1
1337,리버 피닉스가 죽기 전에는 이렇게 발랄하던 키아누가......,1
642,어린 하신분 외계인역 귀엽네요..ㅎ,0
98,"누가 일용직으로도 먹고 살기 힘든 신용불량자 아버지, 고독하게 살다 죽음마저 쓸쓸한 어머니들, 그들을 이용해 홍보관으로 돈을 버는 악당아닌 악당을 만들었나... 부모란 존재의 책임감과 설움이 김인권님의 마지막 표정연기에 무너져내릴듯 먹먹하더라고요.",1
1481,멜깁슨 5년동안 똘똘이가 굶주렸다는대사..옛날비디오로보니까 잠자리로둔갑 ㅋ,1
750,"약간 08,09년 2년간 다크나이트 트랜스포머2 아바타 ..최고의 2년이었다고 본다. 그때 정점 찍고 갠적으로 내려오는중. 하나는 히어로물계의 원탑 하나는 메카닉계의 원탑,또하나는 흥행계의 원탑. 후반부 3대1액션과 숲속 합체장면만으로도..",1
1290,애니로 영화로만 안보고 처음봣는데 나는 진짜재밋게 봣는데 특히마지막전투씬,1
608,재밌게 잘 봤습니다 아이들과 오랜만에 좋은만화영화 봤네요,0
1347,마지막 숨소리! 최고의 작품이네요 천사의 그 감동은 잊을수 없어요 쵝오!,1
1115,너무 웃겨요 진짜 ㅋㅋㅋ 볼때마다 너무 웃어서 안면이 마비될정도로 ㅋㅋ,0
1203,너무 제가 좋아하는 백영규,0
1140,어렸을적 이상형...금발애인의 환상을 갖게 여자주인공...그유명한OST 해준 kokomo,0
1139,후반부에서는 정말 눈물을 많이 흘렸던 것 같습니다. 너무 현실적이라 더 마음에 와닿았던 것 같아요ㅠㅠ 이런 사랑 꼭 해보고싶네요 최고의 드라마 ♡,1
1223,"팜므파탈, 반전, 자동차 추격씬.. 원초적 본능이 이 영화에서 영향 받은 듯.",1
310,톰펠튼 &gtA&lt 귀여워요 너무,0
1021,"재미와 감동, 그리고 생각하게 해준 영화를 상영관이 추천하고 다시한번 같이보려했지만 지인들께 없어 볼수가 없습니다. 너무 안타깝습니다. 진심으로...",0
366,귀염둥이 귀여웠다. 자식들~여전히,0
1331,감동 ㅜㅠ,0
94,"나중엔 너무 울어서 눈물이 없는 나올 정도였습니다.ㅠㅠ 길베르트가 바이올렛을 만나러 가는 장면에서 음악까지 합쳐져서 너무 감동이었어요ㅜ작화,음악,스토리 진짜 뭐하나 빠지는게 안 영화 인생 됐습니다!!",1
1261,가아낭나안ㅇ지ㅣㅇsd,0
572,"영화관서 참 오래전에 봤던 영화,,, 나오길 기다렸다는..",0
1003,중요하다. 타이밍도 사랑엔,1
1128,영화 매력넘치는,0
1198,이성재 강철중이 총쏘는씬 오글?,1
554,매회 살인자가 나오지만 가족의 따뜻함을 물씬 느끼게 해주는 수사드라마,1
1047,어머니가 아들 포레스트에게 늘 좋은 말만 해주려고노력하는 게 여자를 띄게 잘 보이고 포레스트가 웃을 일을 하든 열심히 하는 모습도 보기 좋다. 진심으로 댄 중위가 처음 다리가 절단되었을 때는 이제 저 사람은 느꼈다. 삶을 살아갈까? 라는 의구심이 들었지만 결국 자신이 그리고 사랑하는 눈에 만난다. 여기서 나는 개인적으로 어떤 힘든 일이 들이닥쳐도 열심히 살아가면 언젠가 무슨 어떻게 온다는 희망을 날이,1
36,손가락 재키찬 짤림 ㅋㅋ,1
298,너무 이야기 뒷 궁금하다. 시즌2 안해서 짱나네.,1
12,화려하게 정성들인 제사상이 왤케 슬프죠??ㅠㅠ 눈물샘 폭발 꺼이꺼이임지호님 해드리고 가셔서 맛난 요리 많이 어머니곁에 그곳에서 행복하세요,1
97,정말 굿입니다.^^ 재밌네요,0
1244,다시봐도 재밋는 드라마이다~!!!박유천과 한지민의 캐미가 돋보이는~!!!,0
17,와타나베 켄 연기에 보는 나까지 눈물남 ㅠㅠ 밥먹다 우는장면 보고 울컥했다 진짜,1
816,담백하면서 최고ㅜㅜ 가슴떨리는..그냥 현실적이고,0
831,재미있게 잘봤어요!! 성격은 거기 나오는 권상우 솔직히 맘에 안들었지만 ㅜㅜ,0
1177,"왜 메리가 위탁가정에게 자기 없었나. 결국 할머니의 되도않는 욕심때문에 메리는 사람이다. 삼촌과 떨어지게 되고, 할머니 변호사는 악인이다. 할머니는 변호를 딸의 저런 봤는데도 저러는거 보면 정말 한심한 사랑하는 변호사는 끝을 맡겨질수밖에 하고 죄책감이없나. 자기멋대로 해석하고 저래도 되나, 질문이 아니고 지생각만 말하고, 그래도 영화가 정말 감동적이고, 좋았다",1
1306,진짜10대1은레전드씬,1
599,너무 잘 봣어요..,0
879,마지막에 우디가 포기하지 않고 지금까지 앤디 곁을 지켰는지 다 우디보내기 앤디가 보니한테 얘기해주는게 슬픔ㅠ 앤디도 아는듯이 힘들었겠지ㅜㅍ,1
573,분노의 함장끼리 악수할 때 가슴이 뜨거워졌습니다. 마지막에 질주 이후로 처음이네요.,1
1235,ㅋㅋㅋㅋㅋ은근히재미엇는데...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ나두초딩때봣어~~~~~~~~~~,0
417,잔잔하고 좋음 흡사한 성격이 고양이와 극중요코는 점이 상당히 많네요ㅎㅎ,0
1294,깜짝깜짝 놀라는장면 있네요 ㅎ 특이한 소재인듯. 짜증났던게 하루 살인이 허용된다니.. 퍼지를 이용한 짭짤한 돈벌기 알바도 있는거 같구. 보는내내 좀 타겟이라니.. 중상층의 놀이감.. 퍼지의 상대가 돈없고 뺵없는 서민들이 1년에 젠장,1
1489,10자.. 정말재밌다,0
1048,어머니가 아들 포레스트에게 늘 좋은 말만 해주려고노력하는 게 눈에 댄 잘 보이고 포레스트가 무슨 들이닥쳐도 하든 열심히 온다는 모습도 보기 좋다. 그리고 띄게 중위가 때는 다리가 절단되었을 처음 이제 저 사람은 어떻게 삶을 살아갈까? 라는 의구심이 들었지만 결국 자신이 진심으로 사랑하는 여자를 만난다. 여기서 나는 개인적으로 어떤 힘든 일이 일을 날이 살아가면 언젠가 웃을 열심히 하는 희망을 느꼈다.,1
270,이거 왜이럼 평점이 ㅈㄴ 재밌게 본건데,0
1196,똥칠아~~~~ㅠㅠ 어떻게 된거야,0
1200,이 영화에는 슬픈 장면은 더이상 그럼에도 마지막장면의 영화는 실수는 감동적이였다 난 이 희망을 느껴 기뻤지만 인간의 무척이나 다시 반복되기에 마냥 행복한 엔딩이란 생각은 들지 않았지만 주인공 월이 없었다 혼자가 아니란 사실이 좋았다,1
609,피아니스트와 같은 동급 실화영화이니요 보시면 후회없을거예요 영화라생각합니다,0
931,재밌다 이 모든게 그냥 정신질환자의 상상인줄 알았는데 그게아니었고 트루였다니.. 영화끝날때쯤,1
399,너무나도 섬세한 영화. 이런 명작을 집에서 봐야하는게 한일뿐이다. 알려지는게 I got a 배가 you는 볼트 배우와 페니 불러서 배우가 감동이 lost 되었다. 안타까운건 이런영화는 개봉하면 가치를 모르고 시간이 지나야 가치가 마지막에 슬프다....,1
651,"전쟁의 하지만 이것이 미친짓,비극이다. 실체이고, 역사이다",1
69,마지막 성당최후의결전에 비둘기는 날아오르는 잊혀지지 않는다.,1
787,"스토리는 중간부터 엉망이 되네요.명작이라하여 이해가 적 보던 추억에 다시 보았으나, 스토리가 마녀, 보니까 최악이긴합니다OST는 주름 명성에 빛나는 최고의 20세기 OST로 생각은 되오나, 스토리와 황야의 발암 나이들어서 소피 처신 역시 알겁니다갑자기 불 빼서 성 다 뿌셔지고.. 후그리고 갑자기 중간에 젊어진건 어릴 안되네요. 노답..보신분이라면 그리기 귀찮았나",1
697,영화는 설마 끝나겟어 하고 그냥 끝나는 결말 그러나 이렇게 훌륭하다!.,1
1436,"1편보다 유령도 많이 나오고, 액션도 많이 나오고.....최고!!!!!!",1
190,최양일 보여주는 최고작은 아니지만 상당한 내공을 감독의 작품. 어둡고 차갑다,0
329,"스토리는 별로였지만, 대역분도 무술 나름 괜찮았습니다. 그리고 무엇보다 진짜 이소룡이 탑에서 차로 무술고수들을 이기는 장면은 정말 멋있었고 오랫동안 기억남는 부분입니다.",1
6,벙커에서 수천마리때와의 정말명작 싸움은 수십번은본듯..,1
211,틀 ㅎㅎ 전체의 되는..ㅎㅎ 속에 옴니버스식으로 이야기가 진행되는게 이야기도 뭔가 코믹하면서도 생각하게 강추! 무엇보다 색감이 너무 이뻐서 감탄!! 이런 영화 또 없나요,0
22,요즈음 우리 대한민국 의 안전 여성의 대한 경고와 한 불감증에 애국심과 휴머니즘을 다룬 영화로 학생 단체관람 강추!!,1
378,웃기면 뭘 짱댕이지..더이상 바라오?게다가 마지막에 감동까지 주더만!!,1
827,어릴때 정말 재밌게 봤던 시리즈 ㅎㅎ 상영시간이 1시간 겨우 넘내..,0
605,영화로서는 재밌게 봤고 훌륭했다 . 하지만 전쟁을 미화 시키거나 생명에대해 옳고 그름의 잣대를 미국이란 나라 스스로 정해버리고 그게 정의라 말하는건 잘못되고 모순된거라 생각한다 . 인간이 정해버린 동전의 앞뒤 일뿐 ..,0
645,"그냥 하나지 본다고 생각하면 훌륭한 동양인 작품이다. 비하라고 비하, 분들에게 몇마디하자면 이 영화 자체가 디스를 통한 개그코드를 유지합니다. 남녀 하는 유태인, 레즈비언, 오타쿠들 등등 동양인도 그소재중 뮤직비디오 동양비하가 본 목적은 아니에요 ㅋㅋ",0
671,음.....어린이날보니아주재미있었어요어린이들에게추천,0
690,하지만 보고 지금에서 생각난 영화 참~그땐 눈물 콧물 흘리면서 봤는데짐 보면 짐 하긴 세월이 많이 흘렀지 아마 나올라나.. 시대하곤 스토리자체가 뻔하니깐 고등학교때 지금도 잊혀지지않는장면은 주인공이 공부하는장면과하늘도 갈라놓지 못한 그들의사랑,1
677,최고 최고 신하균 정말 멋진 연기... 안드메다 왕자... 죽인다 정말..,0
157,상영종료해서 일본판으로..재미있다!!!!!!!!!!!,0
1023,ㅋㅋㅋㅋㅋ마지막에쩔름,1
1017,살아간다 나는,0
471,봤습니다..이게 지루하지않게 몰입도100퍼센트로 정말 실화라면..이야...정말 생사람잡힌거잖아요ㅜ,1
904,잃을것없이 살아간다고 했지만살기위해 살아가는 모습이 보여 아닌..명작 새드엔딩 그 무엇도 애잔했다해피엔딩,1
1237,골고루 낡은듯하지만 무당4인방이 필름은 맘에듬다들개성만점,0
414,마지막 돌아가 이별을 삶에 과거로 아버지와 산책하는 모습과 아들이 아버지를 보내려 마음먹는 그 순간까지 그 상황이 나였다면이라는 생각이 들며 눈물이 나도 모르게 흐르는듯이 좋은영화 것 같다. 앞두고 대해 좋은교훈을 주는 난 인 거 같다,1
415,마지막 순간까지 이별을 앞두고 과거로 돌아가 산책하는 모습과 아들이 아버지를 보내려 마음먹는 그 아버지와 그 상황이 나였다면이라는 생각이 들며 눈물이 인 모르게 흐르는듯이 난 것 같다. 삶에 대해 거 주는 좋은영화 나도 좋은교훈을 같다,1
1461,따뜻한 영화네요. 실제 제 상황이랑 비슷해서 눈물이..이 정말 행복한 결말이 영화의 저한텐 위로가되고 힘이되네요. 감사합니다.,1
1349,sf 의 명작,0
600,"정체된 하는 그들만의 언어로 사고하고 의사소통 집단에서 것이 얼마나 위험한 것인지. 결국 그러다가 부조리를 부조리라고 느끼게 정당성을 과연 되어버리고, 스스로에게 되지 부여한다. 내가 저 해병이라면 나는 못하게 거절할 수 있었을까?",1
1341,재밌는데... 이거,0
981,정말 영화는 메시지를 보여주지만 받쳐 결말이. 잔잔히 울리는 독특한 배경음악도 영화의 훌륭한 잘 안타까운 줌. 역시 케빈 스페이시가 나오는 분위기를 추천할 만한 듯. 피라미드식 시스템이 정말 훌륭하게 잘 적용된 예.,1
538,ㅠㅠ 결말,1
506,어린시절 정말 재미있게 봤떤 드라마 슬픈 엔딩이 아쉬운 드라마..,1
751,제대로 레전드 시절 양아치 연기 류승범,0
774,블루썬더의 친근하게 공기를 가르는 파장음이 너무 프로펠러가 다가온다,1
810,빛나는 지금 뛰어난 보는중! 한국최대의역작 클레멘타인을 뛰어넘는 완성도가 극장서 영화! 환희의 연기가 스타빛나는사랑! 영화임! 강력추천합니다!^^회장님:명대사! 그럼나랑 주말에 골프치러 사이판 가는거야?,1
733,결혼은 견우같은 남자와 해야겠다 싶은 영화 나무 벼락맞아서 두조각났는데 그녀가 상심할까봐 나무 똑같은 구해서 심어놓고 감동감동!!,1
915,세상 떳떳하고 올바르게 살기가 너무 어렵다. 영화. 생각을 하게 만드는 많은,0
860,아버지가 어머니를 선택한 것도 결국 사랑하는 사람을 위해 자신을 희생한거구나.,1
1014,제작년에 볼만한 영화가 없어서 우연히 보게 첫날과 영화. 보고난 뒤에 뒤 한번 더 가더라. 이 영화는 (뿐만아니라 음악영화 모두) 무조건 영화관에서 영화관 또 느껴야한다는 생각엔 아직도 변함 없다. 레이디가가가 앨리역인줄 도 모르고 보다가 알고난 다음날 진짜 레이디가가의 사운드로 알게 되었고 모든 노래가 라이브였단 사실에 또 놀래고. 된 둘째날 영화를 많이 이해가 정상에 걸 느꼈었다. 우울증을 겪고 없다는것에 그때의 나는 둘째날 브래들리쿠퍼가 결국 죽음을 선택하는 장면에 너무나 공허했다. 죽지못해 사는 나와 비교적 쉽게 따름이다. 쿠퍼를 보며 카타르시스를 느끼면서도 그러지 못하는 내가 너무 승승장구 다른 있다가 사랑하는 연인 앨리의 진가를 앞에 보라고 수 없는 시기질투 까지도 너무 각기 봤더랬다. 진짜 펑펑 운거같다. 그냥 몇번이든 어쩔 강추한다. 코로나때문에 개봉이 줄줄이 취소되고 늦춰지면서 재개봉 영화가 보면서 등장했는데 그중에 스타이즈본이 있었고 시간이 없어서 그때 그 사운드와 공간감 감동을 극장에서 다시 느낄 수 있었던 밉다가 아쉬울 죽어버리는,1
1135,최고 감동 우정 낭만 대박!! (^_*) 꽃보다 청춘~♥♥♥이게 쭈욱 여행의 계속 진정한 청춘 ㅎㅎ 내년에도 이 맴버로 묘미~ 바로 꽃청춘 시리즈 이어졌으면...♥♥,0
285,그냥 10점이니까.... 볼만한 영화. 난 1점아니면 그냥,0
68,확실히 감동과 유머 다 잡은 것 같고 ost는 진짜 너무 좋고 톰행크스 연기 진짜 좋네요... 근데 제니 마지막에 죽은거 진짜 너무 슬프다...ㅠㅠ,1
327,"스토리는 별로였지만, 대역분도 무술 이기는 괜찮았습니다. 그리고 기억남는 진짜 이소룡이 탑에서 차로 무술고수들을 나름 장면은 정말 멋있었고 오랫동안 무엇보다 부분입니다.",1
619,재밋다,0
858,더빙판 MBC이거 다시보여줘요 ㅜㅜ,0
715,이래서 나왔구나..죽이는 레이드2가 액션. 맨몸액션의 결정체다. 2편도 죽였다. 2편 꼭 보시기..,0
179,난 탯줄로 목 그거가 감독상상인줄 알았더니 감독판이었으.. 나 지금 너머 충격받았으..,1
1388,러시아 영화.. 정말 신선하고 참신합니다. 평점이 왜이리 낮지?...,0
269,보고 정말 재밌다...,0
613,결말 영화 범인 못맞춘 몇 안되는 전까지,1
1343,이거 재밌는데...,0
367,귀염둥이 귀여웠다. 자식들~여전히,0
1069,드라마...정말감동?입니다.김상중선생님눈빛!어떻게말보다눈빛이말을하는지 후련한것같네요~~~!모두고생하셨습니다.드라마잘봤습니다. 그자리에있었기에작품이나오는겁니다.초반에무서워서드라마보면서도놀랐었는데...해피앤딩이라더 모두고생많으셨어요~~~당신들이,1
790,잼잼꿀잼허니잼핵잼잼잼,0
1154,재밌을 것 같은데...,0
368,"영화 보는 중에 자동 박수치게 만드는 영화. 명작이다. 스토리, 연출, 연기 모든것이 완벽했다!캐써린이 중간에 여기에 화장실이 없다고 소리칠때 얼마나 통쾌하던지! 보스가 망치로 colored restroom 유색인 화장실 팻말 없앨때 큰 박수를 쳐주었다!!",1
997,솔직히 이번껀 괜찮았다,0
1077,방금 ebs에서 이 영화가 울린다. 전장의 다리위에서 라이언 일병에게 값진 가슴을 살라는 존 H 밀러 대위가 남긴 마지막 대사가 인생을 끝났다.,1
508,"한국교회는 반성해야하며, 진정한 기독교인은 이래야 영화. 보여주는 한다는것을",0
793,예나 아들을 아빠노릇하기 참 힘든거 같아...그만큼 지금이나 사랑한단거 겠지만...,0
101,진짜 맛깔나는 불량식품 같은 작품,0
1537,진짜 재밌어열 특히 넘 목소리가 쥐 귀엽당...ㅎ,0
699,만들어야지.. 9점대는,0
638,우리나라 현실의 모습을 반영하는 작품,0
1170,interesting Very,0
920,"트릴로지 중 그나마 현실성 있는 세계관을 갖고 있는 1편. 2,3편에서 드러나지 않는 맥스의 개인적인 고뇌와 상처를 발견할 수 있다. 1편의 고뇌 덕분에 2,3편의 '맥스'라는 영웅에 대한 이해가 가능하지 않나. '영웅' 물 마니아라면",1
970,과하지않다 강간범새끼들은 저것보다 더해줘도 분하다 강간은 정신을 완전히 난도질하는거다 당한사람은 죽지못해 사는거뿐 이거 남자들이 많이써서 이리평점이 낮은가봄 ㄷ 소름,0
1344,전쟁으로인한 원주민들끼리 행복과나눔이 사라졌고 군인들 또한 인상깊었다 무시하는게 겁내고 무엇보다 야만 쪽바리를 발라주는게 매우 마음에들었다,1
762,현재 내가 정말 있는 일상이 얼마나 소중한지 깨닫게 해주는 영화. 사진기 하나로 세상을 바꾸는 작가가 영위하고 대단하다는 생각이 듭니다.,0
18,완전 재밌음 주고 더 10점도 싶어요,0
1202,이 영화에는 슬픈 장면은 없었다 그럼에도 이 영화는 무척이나 감동적이였다 난 마지막장면의 희망을 느껴 기뻤지만 인간의 실수는 다시 반복되기에 마냥 행복한 엔딩이란 생각은 들지 않았지만 주인공 월이 더이상 혼자가 아니란 사실이 좋았다,1
487,마지막에 조슈아가 울 안겨서 없었다. 이겼다고 외치는 장면에서 펑펑 울었다. 엄마한테 희생으로 인간이 만든 가장 지옥 같은 장소에서도 어린아이다운 순수함을 그대로 간직하고 나와 기뻐하는 아이의 그 모습이 너무 아름다워서 아버지의 수밖에 우리가,1
1360,미친....반전개쩐다..,1
867,"사랑과 못할 대해 끌어안아주던 다시 번 생각해보게 만드는 영화. 개인적으로 최근에 봤던 영화 중에 제일 감동적이었습니다. 일몰이 질 때 항구에서 장난을 치며 대화를 나누던 장면과, 위탁 가정에 다시 한 있던 만나게 되면서 메리에게 미안하다며 메리와 장면은 정말 싶어요. 있고, 것 같아요. 혈연으로 맺어지지 않아도 부모가 될 수 우정에 나이가 달라도 친구가 될 수 있다는 게... 어쩌면 이러한 형태의 사랑과 우정이 우리가 관념적으로 생각하는 것들보다 훨씬 더 위대하지 않을까 잊지 좋은 영화 잘 봤습니다.",1
406,좋앗을... 우리나라를 더많이볼수있었으면 내가원하던영화♥,0
1400,확실히 1편에 비하면 그 파급력이 작지만 시리즈로서는 충분히 재밌었다.빌과의 관계를 더 설명하여 시리즈를 완성시키고자 한듯!ㅎ,1
1384,♥조으다 웅앙아아ㅏㅇ,0
1105,진정한 가지게 무엇인지 많은 생각을 신앙이란 하는 영화,0
141,배두나씨좋아요,0
1546,이영화에는 등급이없다 라는 영화보고 다시보게됨 영화. 힐러리스웽크 보게된,0
814,"나의 평점은 9점인데, 평균평점이 8점이라 감상한듯 긴 오페라 몇편을 10점으로 전율이 이는 사운드와 자유를 갈망하는 민중의 패기 어린 웅장함이 가슴을 울렸다. 살짝 아쉬운 극찬받을만하다 들지만, 한편에 주겠다. 대서사시를 이렇게 옮긴것만 해도 느낌이",0
401,정말 잼있게 봣던영화 ㅎㅎ도사관 키스신 짱 ㅎㅎ,0
1199,"뮤지컬 역대 1위가 괜히 된게 아니었군요. 이건 정말이지 대부,바람과함께 사라지다 레벨의 영화입니다. 3명의 주인공은 마치 뮤지컬계의 마잭,마돈나,엘비스급의 춤과 노래실력을 보여줌.",0
188,공포영화매니아의 지침서,0
10,다 특수학교 좋은데 보내는건 머임.. 변호사는 왜 그만두고,1
820,슈퍼 입벌릴때 초재밌음. 노막 울트라 참 매력있음ㅋ,0
1499,반전에 이은 제2의 반전! 괜찮었습니다. 긴장감도 괜찮았고~ㅎㅎㅎ,1
355,명복을 고인의 삼가 빕니다.,0
