,content,label
2947,대박~! 괜찮았음.... 여배우 몸매가........... 나름,0
1152,어릴적꿈에나타난데일리 므흣 ㅋㅋ,0
224,명동역 cgv에서 봤어요. 감동 받았습니다. 남을 돕고 살리는 사람이 될께요!,0
572,그냥 그냥 볼만한 영화. 1점아니면 10점이니까....,0
839,잔잔하고 좋음 극중요코는 성격이 고양이와 흡사한 점이 상당히 많네요ㅎㅎ,0
2650,최고 재밌었던 드라마 무거운 분위기도 조승우배우의 모든 연기로 유쾌해지기도 하고 스토리도 좋고 알짜배기 화가 다 소중한 드라마,0
1481,보는 내내 둘이 어떻게될까 조마조마 했는데 해피엔딩이어서 다행.,1
1604,야마켄,0
1578,아빠와 어린이로 돌아가 그 바닷가에서 손잡고 그 짧은 이별이 끝이 바라는 순간이 다가오는게 너무 슬펐다 영원히 잊혀지지 장면이다,1
1079,결말 ㅠㅠ,1
689,약간 지루하지만 꽤 재밌었다,0
2479,근데 대령이 마리아 선생좋아한다는 사실에 놀랐어요!,1
2147,기다린다는 가즈코 이모와는 달리 마지막 부분에서 치아키가 기다린다니 뛰어간다는 마코토.. 영화 제목에 딱 맞는 마지막 대사가 아닐까,1
940,구라안치고 알바아니고 마블팬도아닌데 정말 나는 재밌게봤음.8~9점주고싶지만 평점조절을위해 10점,0
920,참안타까운영화이지요 한번더보고싶은영화입니다콩코드기가나오는영화인데....끝장면이 진짜,1
1707,베이비 페이스가 시드의 머리 머 위에 내려앉는 장면은 지금봐도 통쾌합니다.,1
1662,재미있게 잘봤어요!! 솔직히 거기 나오는 권상우 성격은 맘에 안들었지만 ㅜㅜ,0
1172,아무리 그래도 폭죽 한 방에 군대 몰살시키는 건 건 에반데 ㅋㅋ,1
269,"최고의 눈물 포인트 마지막 원빈배우 노역 하신분이 나오셔서 ""오신다고 했잖아요. 돌아와서 마저 만든다고 했잖아요""? 이런 대사 할때 안울었던 사람 거의 없다고 봅니다. 분단의 아픔, 동족상잔의 아픔 이런거 다 떠나서 한번쯤 보고 눈물흘리게 되는 영화라고 봅니다.",1
2232,좌빨들은 지네국가 털리는 내용이니깐 싫은거지?,1
2060,사회적 약자들은 행복을 만나는데 있어 꼭 희생을 요구한다. 가슴이 먹먹하다.,1
2942,정말..짱이예요.. 봐도 다시,0
2657,"처음에 이화여대생으로 나오신 분 연기가 많이 아쉽다.. 송몽규 님 뜻을 채 펼치시기도 전에 옥에 들어가셔서, 서명을 할 때 한국어로 한을 토해내시는 장면이 안타까웠다.윤동주, 참 생각이 깊고 어쩐지 고독하며 사색적인 사람인 걸 잘 나타냈다.",1
1153,어릴적꿈에나타난데일리 므흣 ㅋㅋ,0
1443,별로임.. 그래두 노출씬은 십점 만점에 십점!,1
2025,"말이 필요없다, 세심한 것 하나 놓치지 주네! 완벽주의자 장 피에르 않는",0
620,톰펠튼 너무 귀여워요 &gtA&lt,0
1084,기억을 가지고 윤회를 거듭한 개가 원주인을 찾아가 이전생의 업장을 상쇄한다는 내용. 데니스 퀘이드 여전히 멋지네,1
1261,한국영화 vs 홍콩영화... 한국영화가 배워야할 2%,0
517,완전 잼있네요 ㅋㅋ근데 이거 계획하고 끝낸거 같은데....2편은,1
191,"나중엔 너무 울어서 눈물이 안 나올 정도였습니다.ㅠㅠ 길베르트가 바이올렛을 만나러 가는 장면에서 음악까지 합쳐져서 너무 감동이었어요ㅜ작화,음악,스토리 진짜 뭐하나 빠지는게 없는 인생 영화 됐습니다!!",1
1858,"하루를 두 번 사는 것처럼 열심히 그리고 가족의 소중함 등 등 뻔할수 있는 주제를 뻔하지 않게 재밌게 전달하더라구요. 모쏠과 같은 남주인공이 고백에 성공한 후 구름위를 둥둥 걷는 설레는 마음을 흔들리는 카메라워크로 보여주고, 첫사랑 그녀에게 막날에 고백해 실패한 뒤, 시간을 되돌려서 첫날에 고백해도 이루어지지않아서 볼 (될놈될) 훗날 첫 그녀를 다시만났을 때에도 결국 그녀를 쿨하게 돌려보내는 그런 남주의 마음에 공감이 많이 가더라구요.영화 막바지에 남주 아버지와 마지막 산책을 하는 장면에서 울컥하더군요. 남주가 탁구시합에서 이긴 상으로 키스를 해드리겠다고 하자 아버지가 무언가를 예감한듯 “마지막인가보구나”라고 하는데 정말 슬펐습니다. 이런 영화를 7년만에 볼 수 있어서 행복했어요~!!",1
675,낮설기에 수 내감정으로 분노할 더 있었습니다.,0
1109,매회 살인자가 나오지만 가족의 따뜻함을 물씬 느끼게 해주는 수사드라마,1
2914,정말 멋진 영화. 안타까운 하나 뭐 부분이 없어요..,0
1465,결혼은 견우같은 남자와 싶은 영화 벼락맞아서 두조각났는데 상심할까봐 똑같은 나무 구해서 심어놓고 감동감동!!,1
1868,참고보는자에겐 큰 기다리고 있을것이다. ㄷㄷ,1
1582,잼잼꿀잼허니잼핵잼잼잼,0
1774,확실한건 MB는 레,0
58,알파치노의 알파치노에 의한 영화.음악에 맞춰 아름다운 여인과 화상적으로 탱고를 추는 모습은 너무나 인상적이다.잠깐의 환희 뒤에 담담히 맞이하는 절망과 매순간 표정과 머리카락에서 느껴졌던 깊은 슬픔과 고독은 결코 잊을 수가 없다.눈은 멀었지만 삶의 통찰력과 지혜를 가진 되는 서사도 완벽하다.,1
2795,스토리도 다 재밌고 감명깊었어요 특히 아버지가 시간여행하는 장면은 정말 눈물났습니다근데... 퀸카로 살아남는법의 그 금발 여주인공이 여기 여주인공일지 누가 알았겠습니까,1
887,goodgoodgoodgoodgoodgoodgood,0
2333,OCN에서 다시해주는거 보는데 너무 재밌고 웃겨요!! 그리고 성동일씨 뽕 넣은 장면 진짜 웃겼어요ㅋㅋㅋ,1
136,확실히 감동과 유머 다 같고 ost는 너무 좋고 톰행크스 연기 진짜 좋네요... 제니 마지막에 죽은거 진짜 슬프다...ㅠㅠ,1
2239,너무너무 여운이 남는 영화네요. 화면에 이제훈이 등장할때마다 몰입감이 엄청납니다. 작은 오해들이 모여서 갈등이 되고 사랑받지 못한 아이는 물리적 폭력을 행사하고 그게 또다른 갈등을 만들어냅니다. 미숙한 소통방식은 결국 최악의 결말을 만들어내네요. 청소년기에 아이들이 한번씩은 겪어봤을만한 미묘한 감정들이 너무나 잘 표현되어있어요. 가해자나 피해자를 명확히 구분짓지 못하는 너무 안타까운 내용이였어요.,1
1818,혼자살수없는것이다,1
2964,중학교 고등학교시절 세나와 프로스트 만쎌이 F1레이스를 다투던 기사를 보던게 생생하다.. 특히 멕라렌팀의 흰색과 말보로 마킹이된 세나의 머신은 당시 최고로 빠르고 아름다운 아이콘으로 좋아하는 사람들의 동경대상이었다.. 아름다운사람,1
457,아버지란 단어가 많이 느껴졌다,0
360,맨처음전화추격전 중간에 오토바이추격전 마지마지막액션 넘잼있다,1
1386,적당히 슬픈 로맨스 영화겠지 했는데 참 청춘의 전부를 함께 해온 두 사람이 헤어지는 과정에서 눈물이 났습니다.,1
1631,"옛날 영화는 옛날 영화만의 멋이 있는것같다. 사실 그렇게 특별한 내용도 아니었는데 괜히 더 감동스럽고 더 아름다워보이게 하는 옛날 영화만의 필터 효과.. 비와 당신 브금이 깔리면서 마지막 장면에서 같이 우산쓰는 장면이 참 좋았고, 개인적으로 부끄러워서 고백못하는 남자 사연에서 라디오 애청자들이 농협에 꽃 한송이씩 주러가는 장면이 인상적이었다.",1
2334,ㅠㅠㅠ짱짱영화 진짜 어떻게 몇OO전에 만들었지 이런영화를,0
12,"저도 정말 전 너무 애정하는 드리마 입니다. 둘의 이야기는 전 정말 그 어떤 멜로 드라마에서 보던 것 보다도 아름다웠고 잊을 수 없었어요. 정말 최영장군의 이민호씨, 전 이민호씨가 나온 드라마 중에 최고였다고 생각해요.",0
296,"CG는 95년도영화라 좀 허접하지만 매우괜찮음, CG 터미네이터1수준",0
1211,"[ IMDB 7.2/10 ] 현실에 굴복하는 여자 현실을 극복하는 남자.젠장, 난 이 남자에게 굴복했다.",1
1004,매우재미있게밨어요 너무일직끝나서 아쉬워요,0
1735,"달라도 잊지 대해 다시 한 사랑과 생각해보게 만드는 영화. 잘 최근에 봤던 영화 중에 제일 감동적이었습니다. 일몰이 질 때 항구에서 장난을 치며 대화를 나누던 장면과, 위탁 것들보다 있던 메리와 다시 만나게 되면서 메리에게 우정이 끌어안아주던 좋은 정말 우정에 못할 것 같아요. 혈연으로 맺어지지 않아도 부모가 될 수 있고, 나이가 번 친구가 될 수 있다는 게... 어쩌면 이러한 형태의 사랑과 미안하다며 우리가 관념적으로 생각하는 가정에 훨씬 더 위대하지 않을까 싶어요. 장면은 영화 개인적으로 봤습니다.",1
1679,결말은 어느정도 예상이 갔지만 정말 감동ㅠㅠㅠㅠ,1
2429,이거 생각보다 꿀잼인걸요. 모로코 사막 투어 꼭 가봐야겠네요. 그리고 사막 씬만 있는거 아니에요. 기대이상입니다,1
2860,대부분의 사람들은 영화의 놀라운 완성도를 잘 모르고 있다,0
578,싱하형 돌아온,0
2144,참신한 소재. 퀘벡 영화.,0
766,"너무,,잼있다,,훈훈하고,, 뭔가 진짜 느낌!!사남일녀,,홧팅♥ 뭉클한",0
433,정말 특히 털보..코믹연기가 뒷모습까지 전달된다..,0
2878,혼자 보긴 너무 아깝다. 2004년 올해의 영화.,0
2570,10점도 안아까운 영화이다...블레이드러너에 버금가는 영화임 한국은 결코 만들수 없는...,0
1103,애니판보고 봤는데 진짜 슬프다ㅠㅠㅠ,0
2823,평점이 아무도 없네요 10점 주고갑니다.,0
1184,캬 잼없다는 잼잇엇어 똥개들,0
346,말이 필요없고.. 짜 꼭 봐야하는 영화.. 결말을 알았을때 숨이 콱하고 막혔음 놀라서..해피도 세드도 아닌 오픈엔딩 재미없다고 하는사람은 꼭 주인공 두명이서 알콩달콩 사랑해야하는 영화를 바라는 사람인가.,1
2652,"처음에 이화여대생으로 분 나오신 분 연기가 많이 아쉽다.. 송몽규 님 뜻을 채 펼치시기도 전에 옥에 들어가셔서, 서명을 할 때 한국어로 한을 토해내시는 장면이 안타까웠다.윤동주, 참 생각이 깊고 어쩐지 고독하며 사색적인 분 사람인 채 걸 잘 나타냈다.",1
2955,외계인 나왔다고 망작이라는 인간들은 모가지를 비틀어야됨영화를 영화로 보는게 아니라 자기가 보기싫은게 나오면 그냥 망작이라고 평가해버리는 쓰레기들이거든,1
3023,"늑대아이.. 진짜 최애 애니영화라 10번은 넘게 봤는데... 진짜 볼때마다 아메가 떠나가는 장면에서 계속 눈물이 흘렀네요... 그러면서도 이 영화를 이제 커서 보니까 "" 아니 하나뿐인 엄마가 산에서 밤새도록 쓰러졌는데... 집에라도 데려다주지... "" 라는 생각도 들고... 그래도 아직까지 정말 모두에게 추천해주고 싶을만큼 갓 애니영화입니다... 오랜만에 오늘 방송해주길래 울면서봤는데... 진짜 오래오래 방송해주세요~ ㅎㅎ",1
1978,소시민 남녀의 평범한 일상을 재밌게 그려낸 살 명작.젊은 날 원룸에서 살 때가 생각나네요. ^^,0
2965,중학교 고등학교시절 세나와 프로스트 만쎌이 F1레이스를 다투던 기사를 보던게 생생하다.. 특히 멕라렌팀의 흰색과 빨강의 말보로 마킹이된 세나의 머신은 당시 최고로 빠르고 아름다운 아이콘으로 모터스포츠를 좋아하는 사람들의 동경대상이었다.. 아름다운사람,1
2550,상영시간내내 울컥하는 감정을 참으며 보다가 막바지에 서명을 거부하고 부끄럽다고 읊조리는 장면에서 눈물을 흘렸습니다.,1
1787,내 인생 최고의 영화임. 재개봉한다니 기쁩니다.,0
851,무협은이런것이여~~~^^,0
3042,정화가 철민을 찾아 헤매다가 결국 길 한 구석에 멈춰서서 울부짖는 장면에서 나도 따라 울부짖었다. 난 음 없이..,1
1748,"마지막 장면에서 만약 에반이 켈리를 붙잡았더라면? 다시 새로운 나비효과를 상상하게 만든다. 다른 타임 리프 영화처럼 터닝포인트를 한 가지 사건에만 집중시키지 않고 다양한 사건이 얽혀 억지스럽지 않다. 나비효과의 가능성은 생각보다 무궁무진했고, 결과의 한계는 없었다.",1
1659,이거 재미있어요 ..::,0
2712,이영화 땜에 5만원짜리 태워서 담배피다 마누라한테 개쳐맞음 맞아도 이영화는 좋다 전설갑짱이다,0
2871,"1편보다 유령도 많이 나오고, 액션도 나오고.....최고!!!!!! 많이",1
1208,영화로서는 재밌게 봤고 훌륭했다 . 정의라 전쟁을 미화 시키거나 생명에대해 옳고 그름의 잣대를 미국이란 나라 잘못되고 정해버리고 그게 하지만 말하는건 스스로 모순된거라 생각한다 . 인간이 정해버린 .. 앞뒤 일뿐 동전의,0
2826,여배우의 연기력만으로 평점 뚫고 10점을 나가는 영화.,0
2317,"반전, 시작과",1
312,상영종료해서 일본판으로..재미있다!!!!!!!!!!!,0
1577,"스토리는 중간부터 엉망이 되네요.명작이라하여 어릴 적 보던 추억에 다시 보았으나, 스토리가 나이들어서 보니까 최악이긴합니다OST는 역시 명성에 빛나는 최고의 20세기 OST로 생각은 되오나, 스토리와 황야의 발암 마녀, 소피 처신 노답..보신분이라면 알겁니다갑자기 불 빼서 성 다 뿌셔지고.. 후그리고 갑자기 중간에 젊어진건 이해가 안되네요. 주름 그리기 귀찮았나",1
2599,"본인이 정신병동에서의 삶을 선택했다고 자신있게 말하는 환자들을 보고 맥머피가 기가막힌듯이 웃는 장면이 아직도 맴돈다. 우리는 이 관습과 제도들, 더 나아가서는 도덕과 이념들에 정말로 '질문'조차 던지지 살아간다. 이것이 옳은 일인가에 대해 생각하지 않고 해야한다고 믿고 사는 일들이 대부분이다. 하지 말아야하는 것. 결혼? 해야하는 것. 돈? 당연히 많을수록 것. 자본주의? 옳은 것. 기타등등. 무엇이 우리를 옭매고 무엇이 우리를 무엇이 우리를 그 정신병동에서 침흘리는 만들고 질문을 던져본적은 있는가? 궁금해는 했는가? 맥머피처럼 살고싶다. 다른이들을 자유롭게 하는 대신, 본인은 침대에서 쓸쓸히 죽어갈지라도 말이다.",1
1394,이렇게 설마 끝나겟어 하고 그냥 끝나는 결말 그러나 영화는 훌륭하다!.,1
635,무슨 생각으로 적 기지 한가운데 헬기를 끌고 감? 어이없네,1
1386,내용 진짜 진 뻔한데 볼만함,0
105,"젊을때의 그들, 어설프지만 풋풋한 모습.",0
1786,내 인생 최고의 영화임. 재개봉한다니 기쁩니다.,0
362,오토바이추격전 마지마지막액션 넘잼있다,1
2470,ㅋㅋㅋㅋㅋ은근히재미엇는데...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ나두초딩때봣어~~~~~~~~~~,0
2279,평범한 휴머니즘 방식에 너무도 특별한 감동이 있는 영화..,0
1613,진실이라는것도 결국엔 본인이 만들어낸 기억..여운이 가시질않는다.보는 내내 답답하고 끝까지 실낱같은 해피엔딩을 믿고싶어지는..실화였으면 슬퍼서 잠도 못잘뻔했다.천만다행,1
202,진짜 맛깔나는 불량식품 작품 같은,0
349,처음에 주인공이 어머니를 잃을 절 슬펐고아버지가 혼자서 행 연습하는 장면이 재미있었다. 또 아버님이 빨간팬티 입고 뛰어 나갈 절 웃겼고 삼촌이 언더테이커 나오는 프로그램 볼 때도 재밌었다. 에이미가 국경을 넘을 절 군인들의 반응이 평 재미있었다. 또 공군 사령관이 에이미가 국경을 넘는 것을 용서해준 것은 의외였다.,1
39,볼만했어요~ㅋㅋ뭐랄까? 스토리가 예측이되는..???,1
2734,"무능한 정부, 국민을 지킬 의지가 없는 정부",0
786,웃겨ㅋㅋㅋ봐도봐도질리지않는그의영화,0
760,웃기면 짱댕이지..더이상 뭘 바라오?게다가 마지막에 주더만!! 감동까지,1
2694,sf 명작 의,0
1157,어릴적꿈에나타난데일리 므흣 ㅋㅋ,0
1178,음모노출 대박입니다...,1
2465,"이기적이었던 아이언맨은 마지막에 모두를 위해 희생하고, 이타적이기만 했던 캡틴 아메리카는 마지막에 자신을 위한 삶을 선택했다. 결국 토니 그리고 스티븐은 서로의 충고를 받아들인 채로 결말을 맞이한 셈이다.",1
1855,"하루를 번 사는 것처럼 열심히 그리고 가족의 소중함 등 뻔할수 있는 주제를 뻔하지 않게 재밌게 전달하더라구요. 모쏠과 같은 남주인공이 고백에 성공한 후 구름위를 둥둥 걷는 설레는 마음을 흔들리는 카메라워크로 보여주고, 첫사랑 그녀에게 막날에 고백해 실패한 뒤, 시간을 되돌려서 첫날에 고백해도 이루어지지않아서 (될놈될) 훗날 그녀를 다시만났을 때에도 결국 그녀를 쿨하게 돌려보내는 그런 남주의 마음에 공감이 많이 가더라구요.영화 막바지에 남주 아버지와 산책을 하는 장면에서 울컥하더군요. 남주가 탁구시합에서 키스를 해드리겠다고 하자 아버지가 무언가를 예감한듯 하는데 정말 슬펐습니다. 이런 영화를 7년만에 볼 수 있어서 행복했어요~!!",1
2423,너무 완벽한 해피엔딩이라서.. 그마저도 에반의 망상이라는 확신이 든다,1
1263,클라드라는 캐릭터가 너무나도 매력적이다 사실 그가 사랑한건 친구의 엄마가아니었을거란 생각이든다,1
2943,다시 정말..짱이예요.. 봐도,0
1836,아..정말 추억의 더 아버지가 녹화해놓은것을 10번도 영화.. 넘게 본듯한..,0
1810,잃을것없이 했지만살기위해 모습이 보여 애잔했다해피엔딩 새드엔딩 그 무엇도 아닌..명작,1
1321,"주인공은 미래를 선택했지만, 역설적이게도 하루만이라도 돌아가보고 싶다.",1
2969,중학교 고등학교시절 세나와 프로스트 만쎌이 F1레이스를 다투던 기사를 보던게 생생하다.. 특히 멕라렌팀의 흰색과 빨강의 말보로 마킹이된 세나의 머신은 당시 최고로 빠르고 아름다운 아이콘으로 모터스포츠를 좋아하는 사람들의 동경대상이었다.. 아름다운사람,1
311,폴 트랩 대령이 슈나이더 부인과 파혼하고 곧바로 마리아에게 가서 청혼한게 너무....하지만 그 외의 부분은 재밌더라구요 추천합니다! 죽기 전에 오스트리아에 가보고 싶어요 ㅎㅎ,1
2991,아름다운 영화... 적절한 발킬머,0
2086,어제 무서웠음ㅎㄷㄷㄷ 주지사님이 사람죽이는 장면보고 봤는데,1
797,연기였지만 그래도 마지막에 주인공이 총에 안 맞았으면 더 좋은 결말이 됐을 듯,1
2171,"개인적으로 메카닉 보다 좀더 잼있었고, 적이 알고보니깐 영화 거침없이 쏴라 슛뎀업에 나온 주인공이라니... 어쩐지 어디서 많이 봤다 했어. ㅋㅋㅋ 그리고, 결말에서 이런 느낌이 나더군요. 오늘의 적이 내일의 친구가 될수있다. ㅋㅋㅋ",1
407,"일본영화 특유의 오글거림은 한스푼 빼고, 그 특유의 잔잔한 감동을 한스푼 더한..재밌었어요 후카츠에리 영화는 믿고 보네요^^",0
469,정말 기억을 지워주는게 있다면 상처를 받은 사람의 기억은 그대론데 상처준 사람은 상처준기억을 지운다면 상처받은 사람이 얼마나 슬프고 괴로울까 차라리 둘다 기억을 지우는게....어찌됐던 우리뇌에 자리잡은 기억들은 아픈추억이더라도 모두 소중하다..,1
794,연기였지만 안 그래도 마지막에 주인공이 총에 안 맞았으면 더 좋은 결말이 됐을 듯,1
2009,요즘 보구 있는데...밤새는줄 모르네요,0
2325,동생이 있는 형으로서 진짜 많이 울었던 영화. 극장에서 봤었는데 전투 장면보다 마지막에 노인이 된 동생이 형 유골앞에서 울며 돌아온다고 했잖아요 50년이나 기다렸는데 부분에서 진짜 전 펑펑 울었음,1
47,"밑에 야이 OOOO 너는 영화보지마라, 현실과 영화도 구분 못하는 새끼가 무슨 영화를",0
2687,이거 재밌는데...,0
489,힐링무비 잔잔하고 따뜻한영화 앉은 자리에서 연속 두번 봤지만 전혀 질리지 않았어요.,0
2812,평생을 모진 아픔과 죄책감으로 살아간 처절한 사랑 야,1
1232,한국 사회의 치부를 정확하게 예언한 수작,0
369,"오늘봤는데... 옛 영화치고 그래도 볼만하던데여, ^^",0
896,영화를 만드는 사람에게는 꼭 추천해드리고 싶다,0
2611,진짜10대1은레전드씬,1
3029,짱재미잇어요!머돋우덛ㅂㄱㅇ돈ㅍ,0
1910,탈옥전까지 너무 허접했다- 과정은 악당이 한인간을 파멸시키는 그러나 굿,1
517,잼있어용~~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ정일우♥♥♥♥♥♥♥♥,0
616,마지막에 반전이 있었다면 엽기작이 될수도..,1
2020,갓동민 맛있다!더지니어스에서 살아남기 위해 다들 본심이 나오고 싸우고 그러는데 사람들 다 챙기며 끝까지 간게 정말 지니어스다운 모습이었다,1
3064,"앤디와 우디의 헤어짐을 이보다 공감가게, 울컥하게, 감동적이게 표현할수없다 토이스토리는 전편 걸작",1
1190,"폴리스스토리의 웃음끼 쫙뺀 액션을 보고싶다면 바로 선택! 은행터는 장면 등 도둑들의 모습에서는 다크나이트가 교차 이유는 뭘까? 다크나이트보다 개봉했는데, 놀란이 이 영화를 보고 할정도...",1
1903,해리슨포드의 코메디영화~~^^* 연기가 돋보임. 웃음이 절로나오는 새로운,0
1920,마지막 사 한마디의 북받침이란...,1
922,진 한번더보고싶은영화입니다콩코드기가나오는영화인데....끝장면이 참안타까운영화이지요,1
767,"너무,,잼있다,,훈훈하고,, 뭔가 진짜 뭉클한 느낌!!사남일녀,,홧팅♥",0
1461,수 무비꼴라쥬중 많은 유일하게 좌석이 꽉찬 영화. 어르신분들이 정말 보았습니다. 영화. 위로 많은 장면중... 저는 포스터와 같이. 배위에서 선우스님을 진심어리게 수 해주던 장면이 너무 좋았습니다. 스님들의 또 다른 모습을 많던,1
1246,샤오샤오에게 아버지가 남긴 편지가 가장 가슴에 남습니다. 아들보다 어쩌면 더 샤오샤오를 아꼈던 아버지의 깊은 정. 언제라도 돌아오라는 말씀에 가 목이 메입니다.,1
1079,무인도에서 생활하는거 몰입도 200% 감동적이고 재밌어요,0
1663,재미있게 잘봤어요!! 솔직히 거기 나오는 권상우 성격은 맘에 안들었지만 ㅜㅜ,0
60,재미도있고 스릴도있고 반전도있고 꿀기욤이아들까지 완전재밋엇움,1
2248,아..다시보고싶네요ㅜㅜ리메이크안되나요?제인생최고의드라마!그대와함께!,0
2822,평점이 아무도 없네요 10점 주고갑니다.,0
1058,완성도 높은 스토리 반전.. 높은 연기력에 집중이 잘되었다,1
712,처음에는 조금 따분했는데 뒤로 갈 수록 감동적이네요~~^^. 마지막에서 에이미가 왔을때 괜히. 뭉클~~~!!! 캬~~~~!!! 최고의영화~~~^^^ 나의 벗들과. ..함께 본 영화~~~^^…!! 최고였습니다. 감사합니다~~,1
2216,영화를 많이 보지 못해서 그럴 수있지만 난 이영화가 최고의 반전이 아닌가 싶다. 정말 보 통쾌하고 결말이 신났다,1
1813,모던 타임즈와 위대한 독재자 둘 중 하나를 꼽으라면 두 말 할 것없이 위대한 독재자를 선택,0
1562,진짜루 재밌네요 .. 저는 실화가 아니라고 생각했는데 마지막에 실화이네요,1
273,광해군 이 이야기 왕의얼굴 기대만큼 재밌네요 24부 마지막까지 본방사수하며 응원하겠습니다.,0
2077,스릴넘치고 마지막엔 감동..,1
274,광해군 이야기 왕의얼굴 마지막까지 재밌네요 24부 기대만큼 본방사수하며 응원하겠습니다.,0
748,"선택받은 함께 자란 나이 인지라 많이 컸다는 이야기를 들었을때 저한테 하는말 같아 너무 벅차고 눈물이 났습니다.. 우리 모두 그 시대에 선택받은 아이들이였고, 계속 함께 할것입니다ㅠㅠ 그니까 아구몬, 가부몬 돌려놔요ㅠㅠ",1
2737,정말 슬프다ㅠㅠ 우리집 강아지한테 잘해야겠어 ㅠㅜ,0
556,허무하게 좀 마리가 죽은듯해서 ㅠㅠ 엔딩장면과 ost가 계속 생각나네요 굿!!,1
1242,진품!!강추!! 대사와..연출..연기...올드보이 인생 여러합작의 소름듣는,0
524,박중훈의 코믹연기 굿..!,0
2715,이번 코난이 가장 재미있었던 듯 해요.그런데 마지막에 눈사태가 일어난 것은 좀 과장_어쨌든 재밌게 봤고요.코난 좋아하는 분들에게 강추 합니다.,1
93,이야 염소와 할아버지의 종을 넘어선 우정에 깊은 감동을 받아 시간가는줄 모르고 봤네요. 염소의 뛰어난 연기력까지 뒷받침된 수작입니다. 다들 꼭 보시길 막판에 놀랍고 인상깊은 반전이 기다리고 있습니다.,1
1783,"전에는 설렁설렁봤다면 이번엔 몰입해서 봤는데 생각보다 유쾌한 스타일 보다는 디스토피아 느낌이 좀 있었음. 어릴 볼때는 걍 재밌다~ 이거였음 근데 다시보니 나한텐 재해석된 느낌? 원래 영화볼 줫나게 하는데 이건 틈도 없었음. 그만큼 나한텐 개꿀잼이었던 영화. 간 짜임새, 이해관계도 이제 보니 탄탄하게 느껴짐. 잘만든 영화라고 생각 듬. 또 권력 구도에 맞서는 스토리를 좋아해서 더 재밌게 봄. 매장면 거를 타선이 없음. 마지막에 평경장 오른팔 짤렸다고 정마담이 자세하게 장면은 너무 억지스럽긴 했는데 그거 제외하고 것이 완벽한 느낌. 걍 내 인생영화;; 공공의적과 더불어 ㅋㅋㅋ",1
395,대단한작품 명작이죠~,0
2270,남주가 택시에서 몸 홱 펑펑 대신 죽을 때 진짜 돌리면서 울었다...,1
1126,영화는 잼 있는데 ocn앵간히 틀어라 16번 봤다 사 외우겠다,0
703,개인차이지만 작품중 잘봤다. 재미있게 너무 송강호 난 유일하게 감성적인 작품인듯.. 먹먹하면서도 아름답게 잘표현한것같다. 송강호와 신세경 관계가 점점 깊이푸르게 물드는것만 같은 느낌.,1
290,성유리. 그곳엔 이녹이가 있었다. 자랑스럽다.,0
3030,재미는 없지만 뭔가가 있다.,0
2290,다자빠뜨려! 이 웃긴대사를 가장 슬프게 만드는 연기력수애 에게 빠질껏만 같다!!,1
2235,정말 명작..김래원 연기는 소름 돋을 정도였음,0
742,보는 내내 현실적이라 너무 화가 났다. 하지만 들어가는 현실과 타협 혹은 생활로 결국 모습을 보며 씁쓸하면서도 아 저게 인생이지 싶었다,1
948,안나는 엘사를 위해 언다ㅜㅜ,1
2007,사랑엔 타이밍도 중요하다.,1
2884,웃고 울고 좋네요 눈사태 도제가 주인을구하고 목숨을잃은 장면 에폭풍눈물 ㅠㅠ,1
2561,브라질 빈민촌의 실상을 리얼하게 잘 연출한 수작,0
315,상영종료해서 일본판으로..재미있다!!!!!!!!!!!,0
96,면회실에서 교도소 나도 눈물이 콸콸콸!!,1
1311,이거 보다가 소름이 쫘악 돋았음....모자이크 되었는 데도 너무 무섭고 스토리 엔딩 자체도 너무 무섭다.,1
675,스토리는 참신하네요 치히로가 울때마다 울컥하네요 ㅋㅋ 떠날때 표정으로 꼭 다시 또보자고 말할때 너무 감동적이에요,1
2509,지금도 봄 물론 감독판!,0
108,영화! 매력을 동시에 발산시키는 제법 쉬크한 배우들의,0
2996,"조우, 시네마와 초현실주의의 로맨틱한 모던 키아로스타미의 이중 운동에 대한 믿음.",0
2106,추억의 영화...ㅋㅋ,0
1388,내용 진짜 볼만함 뻔한데,0
182,최고,0
1088,잔인한공포 좋아하시면 좋아요~이정도면재미있네요...,0
661,"재밌다고 한 그렇게 였는지 암튼) 소리를 들어서 지금 표현하지 재밌었다. 식의 미덕을 충분히 갖춘 영화. 스토리도 흥미로왔고, 무엇보다 배우들 강력한 좋았다. 윤계상은 아주 허무하게 보고 연기 못한다고 생각했는데 그 너무 많이 늘었다. (중간에 본 적은 없다) 다만, 폭력장면이 동안 잔인하다. 타란티노식 폭력장면은 유쾌한데, 한국 영화는 고어물 상업영화의 폭력성을 보여준다. 보기 굳이 그게 리얼리티라고 생각하는 건가. 보고 나서 다음날까지도 약간 휴유증이 있었다. 힘들다. 좀 봤고, 않아도 충분한데, 일종의 마동석이 아닌가.최대 단점은 거. 너무 연기가 슈퍼 히어로로 나와서 악역이 너무 약했다는 것. 악역 끝판왕 윤계상이 예전에 무너지는 엔딩은 ?? 뭐야 ? 이런 느낌.보고 나서는 (좋다고 허무한 기분도. 뭘 봤지. 뭐 이런 고문 킬링 타임용으로 추천",1
1378,젊은이들의 한탕주의를 통렬히 비판하는 수작,0
